ThreadLocalRandom	99.99748120460934	25002028	74997764	100000183	3242.7290728367548	1070.6160477115552	3602.711575008266	1190.5996893550923	8.10777024127598	8.02958877223326	9.00782183947699	8.92946121817818	12937
ThreadLocalRandom	100.0009494780727	24999948	74999841	100000203	3243.319456433394	1078.5749280228088	3603.2563218597543	1198.570081979286	8.10824401796929	8.08923993884161	9.00807498984305	8.98919216299025	12807
ThreadLocalRandom	100.0082641665299	24998448	75001309	100000284	3231.3402875536594	1078.5818536882346	3591.338981526581	1198.5781330559987	8.07731780965838	8.08885423981563	8.97718328315767	8.98876613434715	12696
ThreadLocalRandom	100.00206495448658	25002348	74997479	100000267	3224.290086886176	1080.6791899201964	3584.2301698010933	1200.6723201314373	8.06138255056094	8.10466799101999	8.96129686913358	9.00456570820118	12570
ThreadLocalRandom	100.01065609581063	25002359	74997285	100000227	3213.463662998496	1079.6073796842804	3573.3530917262046	1199.5895676420737	8.0338372728696	8.09590594466413	8.93354910839829	8.99564263053834	13591
ThreadLocalRandom	99.99604504929421	24995229	75004570	100000235	3238.325453700689	1082.4884674155226	3598.361000300936	1202.4976799745964	8.09463143554925	8.11950663140712	8.99458201723828	9.01966480601167	13231
ThreadLocalRandom	100.00993071586853	24996409	75003396	100000243	3224.912545718632	1075.8992791014045	3584.916831852048	1195.9120238893292	8.0603841334343	8.06882942545188	8.96017549008768	8.96887531273233	13556
ThreadLocalRandom	100.01563546622056	24998671	75001137	100000280	3205.2966667239166	1080.2138712578023	3565.205097176992	1200.2380872996293	8.01162394632314	8.10047153837681	8.91120494727802	9.00052438686579	12771
ThreadLocalRandom	99.9981606446902	25007795	74991947	100000255	3243.5662128831473	1077.4961235083983	3603.4647014339866	1197.4753861333843	8.1117266158311	8.08050977050564	9.01176880306372	8.98027272471796	13409
ThreadLocalRandom	100.00569436895302	25004399	74995281	100000194	3220.107820956309	1080.8210214063997	3580.1304475123175	1200.8113278876183	8.0513871905548	8.1052154515704	8.95155019270679	9.0050340565816	13003
ThreadLocalRandom	99.99571646856687	24993246	75006595	100000200	3238.6577120767765	1085.8339485586632	3598.6355252547623	1205.8785555885947	8.09485272021356	8.1448229157752	8.99459185632945	9.04527332954056	13131
ThreadLocalRandom	99.97405094343587	25000062	74999727	100000283	3232.395343293117	1083.97174073478	3592.2850054944242	1203.9887962028106	8.08316893307942	8.13187751023518	8.98312757249267	9.03223407383704	12902
